"","OBJECTID_12","Join_Count","TARGET_FID","Join_Count_1","TARGET_FID_1","Survey","Age","Age_Bin","Gender","Education","Income","Race","RaisedCity","RaisedStat","Latitude","Longitude","RaisedYear","F1002","F1007","F1009","F1014_1","F1016_1","F1017","F1018","F1018_1","F1019","F1019_1","F1020","F1020_1","F1021","F1021_1","F1022","F1023","F1024","F1024_1","F1025","F1025_1","F1026","F1026_1","F1027","F1027_1","F1029","F1030","F1032","F1033","F1034","F1035","F1038","F1039","F1039_1","F1040","F1041","F1042","F1043","F1045","F1047","F1048","F1049","F1054","F1060","F1060_1","F1061","F1062","F1063","F1064","F1065","F1066","F1067","F1068","F1068_1","F1069","F1070","F1070_1","F1071","F1072","F1072_1","F1073","F1073_1","F1074","F1075","F1076","F1077","F1078","F1079","F1079_1","F1080","F1081","F1082","F1083","F1084","F1085","F1086","F1087","F1088","F1089","F1090","F1091","F1092","F1093","F1094","F1095","F1096","F1097","F1098","F1099","F1100","F1101","F1102","F1103","F1113","F1114","F1115","F1116","F1117","F1118","F1118_1","F1119","F1120","F1121","F1122","F1123","F1124","F1125","F1126","F1127","F1128","F1129","F1130","F1134","F1135","F1136","F1138","F1140","F1141","F1142","F1143","F1144","F1145","F1146","F1147","F1148","F1149","F1150","F1151","F1152","F1153","F1154","F1155","F1156","F1157","F1158","F1159","F1160","F1161","F1162","F1163","F1164","F1165","F1167","F1169","F1170","F1171","F1172","F1173","F1174","F1175","F1176","F1177","F1178","F1179","F1180","F1181","F1182","F1183","F1201","F1202","F1203","F1204","F1205","F1206","F1207","F1208","F1209","F1210","F1211","F1212","F1213","F1214","F1215","F1216","F1217","F1218","F1219","F1220","F1221","F1222","F1223","F1224","F1225","F1226","F1227","F1228","F1229","F1230","F1231","F1232","F1233","F1240","F1241","F1242","F1249","F1250","F1251","F1258","F1259","F1260","F1267","F1268","F1269","F1276","F1277","F1278","F1285","F1286","F1287","F1294","F1295","F1296","F1302","F1303","F1304","F1305","F1306","F1307","F1308","F1309","F1310","F1311","F1312","F1313","1314","1324","1334","1318","1325","1335","1333","1317","1326","1336","1315","1327","1337","1343","1316","1328","1338","1319","1329","1339","1320","1330","1340","1323","1321","1331","1341","1322","1332","1342","1019.1","1079.1","1020.1","1027.1","1060.1","1018.1","1021.1","1025.1","1026.1","1024.1","personid","responseID","NumberJudg","CG_Min","CU_Max","Min_Max_Di","CG_Score","CU_Score","C_Sum_Disc","Controls_D","Completion","Geography_","Discard_","StartDate","EndDate","StatusResp","IPaddress","DurationSe","Finished","RecordedDa","UserLang","Consent","GenderOthe","RaceOther","nLangs","Langs","MoCity","MoState","MoCountry","FaCity","FaState","FaCountry","CuCity","CuState","TimeCu","MoLon","MoLat","FaLon","FaLat","CuLon","CuLat","Id","Input_FID","Row_Labels","Region_Nam","Field5","Field6","Field7","Field8","Field9","Field10","OBJECTID_1","SHAPE_Leng","Dialect_Re","Shape_Le_1","Region","Sub_Region","SubSub_Reg","OBJECTID_2","OBJECTID","NAME","STATE_NAME","STATE_FIPS","CNTY_FIPS","FIPS","POPULATION","POP_SQMI","POP2010","POP10_SQMI","WHITE","BLACK","AMERI_ES","ASIAN","HAWN_PI","HISPANIC","OTHER","MULT_RACE","MALES","FEMALES","AGE_UNDER5","AGE_5_9","AGE_10_14","AGE_15_19","AGE_20_24","AGE_25_34","AGE_35_44","AGE_45_54","AGE_55_64","AGE_65_74","AGE_75_84","AGE_85_UP","MED_AGE","MED_AGE_M","MED_AGE_F","HOUSEHOLDS","AVE_HH_SZ","HSEHLD_1_M","HSEHLD_1_F","MARHH_CHD","MARHH_NO_C","MHH_CHILD","FHH_CHILD","FAMILIES","AVE_FAM_SZ","HSE_UNITS","VACANT","OWNER_OCC","RENTER_OCC","NO_FARMS12","AVE_SIZE12","CROP_ACR12","AVE_SALE12","SQMI","Shape__Are","Shape__Len","UACE10","GEOID10","NAME10","NAMELSAD10","LSAD10","MTFCC10","UATYP10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10"
"1019",6020,1,6020,0,6020,13,"34","31-40","Female","bachelor's","50000","hispanic","Corunna","Indiana","41.43574","-85.14741","34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,1,5,1,3,3,1,3,1,1,3,4,4,5,1,2,3,2,1,5,3,3,2,5,2,1,3,3,3,3,4,5,1,4,1,3,2,"R_3efbnX1nBhh02e2 Survey 13","R_3efbnX1nBhh02e2",47,"1","5","NA","NA","NA","NA","NA","NA","NA","NA","2020-11-10 15:26:08","2020-11-10 15:37:21","IP Address","75.87.164.121","672","1","2020-11-10 15:37:22","EN","I agree.","NA","NA","1","english","Corunna","Indiana","DeKalb","Corunna","Indiana","DeKalb","Corunna","Indiana","34","-85.14741","41.43574","-85.14741","41.43574","-85.14741","41.43574",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Corunna","Indiana","18","033","18033","43467","119.5","42223","116","40931","148","99","192","17","1031","349","487","20942","21281","2838","3089","3254","3063","2317","4933","5567","6518","5104","3029","1738","773","38","37","38.9","15951","2.61","1803","2069","3741","5001","604","1172","11328","3.08","17558","1607","12551","3400","771","206","140136","121624","363.89","0.102296773070458","1.3159145254972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",6021,1,6021,0,6021,13,"45","41-50","Male","bachelor's","62500","white","Peninsula","Ohio","41.24122","-81.54784","44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,4,3,4,4,2,4,4,3,4,3,3,3,4,3,3,2,2,3,4,3,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,"R_2Vr76uY7mfUnMzt Survey 13","R_2Vr76uY7mfUnMzt",47,"3","4","NA","NA","NA","NA","NA","NA","NA","NA","2020-11-10 15:44:49","2020-11-10 16:00:08","IP Address","104.62.1.160","919","1","2020-11-10 16:00:09","EN","I agree.","NA","NA","2","english, spanish","Peninsula","Ohio","Summit","Peninsula","Ohio","Summit","Peninsula","Ohio","45","-81.54784","41.24122","-81.54784","41.24122","-81.54784","41.24122",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Peninsula","Ohio","39","153","39153","546800","1301.5","541781","1289.6","436487","78120","1015","11885","133","8660","2602","11539","262012","279769","31524","33221","35863","38225","34111","64539","69371","84435","71524","39456","27334","12178","40.1","38.5","41.5","222781","2.39","29088","37837","40844","59990","5341","19326","141110","2.98","245109","22328","151134","71647","392","48","10653","32156","420.12","0.117306980472044","1.50889678186302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021",6022,1,6022,0,6022,13,"43","41-50","Female","bachelor's","25000","white","Owens Cross Roads","Alabama","34.58881","-86.45893","43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,3,4,4,3,3,4,5,3,4,5,3,2,5,3,4,4,4,4,2,4,4,3,4,3,4,3,4,2,4,5,4,4,4,"R_12KINUH7wzanUUi Survey 13","R_12KINUH7wzanUUi",47,"4","4","NA","NA","NA","NA","NA","NA","NA","NA","2020-11-10 15:58:49","2020-11-10 16:05:14","IP Address","50.231.89.191","384","1","2020-11-10 16:05:14","EN","I agree.","NA","NA","1","english","Owens Cross Roads","Alabama","Madison","Owens Cross Roads","Alabama","Madison","Owens Cross Roads","Alabama","43","-86.45893","34.58881","-86.45893","34.58881","-86.45893","34.58881",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Owens Cross Roads","Alabama","01","089","01089","367309","452","334811","412","228280","80376","2551","8265","365","15404","6719","8255","164320","170491","20869","21285","22834","24777","24321","43958","44357","53816","37721","23151","13284","4438","37.2","35.8","38.5","134700","2.43","18024","20678","29253","36923","3124","11423","89150","3","146447","11747","92153","42547","1021","181","131529","68913","812.68","0.211111157734215","2.19419258046061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",6023,1,6023,1,6023,13,"40","31-40","Male","bachelor's","25000","black","Washington","District of Columbia","38.89037","-77.03196","7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,4,3,3,3,4,4,4,2,4,3,4,4,2,2,3,4,4,3,2,4,3,2,4,4,3,3,2,3,3,3,4,3,3,3,2,4,"R_32Y0EWPHAQaDpQl Survey 13","R_32Y0EWPHAQaDpQl",47,"2","4","NA","NA","NA","NA","NA","NA","NA","NA","2020-11-10 16:22:30","2020-11-10 16:37:12","IP Address","37.1.211.237","881","1","2020-11-10 16:37:13","EN","I agree.","NA","NA","2","english","Washington","District of Columbia","District of Columbia","Washington, Town of","New York","Dutchess","Washington","District of Columbia","4","-77.03196","38.89037","-73.65944","41.79242","-77.03196","38.89037",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Washington","District of Columbia","11","001","11001","688642","11073.2","601723","9675.6","231471","305125","2079","21056","302","54749","24374","17316","284222","317501","32613","26147","25041","39919","64110","124745","80659","75703","63977","36969","21525","10315","33.9","33.7","34.1","266707","2.11","51964","65467","22896","35763","4598","26964","112715","3.01","296719","30012","112055","154652","NA","NA","NA","NA","62.19","0.0177698293310997","0.632462297787858","92242","92242","Washington, DC--VA--MD","Washington, DC--VA--MD Urbanized Area","75","G3500","U","S","3424501679","69322336","+38.8973945","-077.1897402"
"1023",6024,1,6024,0,6024,13,"30","18-30","Male","bachelor's","87500","white","Washington","NA","54.89902","-1.5262","35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,5,5,5,5,4,4,4,3,4,4,4,3,4,5,3,5,4,3,4,5,4,4,5,4,3,3,4,5,4,5,3,4,3,3,4,"R_3KvkU8Zx0PkCWQM Survey 13","R_3KvkU8Zx0PkCWQM",47,"3","5","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-31 11:55:41","2021-03-31 12:15:25","IP Address","199.233.237.22","1184","1","2021-03-31 12:15:27","EN","I agree.","NA","NA","3","english","Washington","NA","NA","Washington","NA","NA","Washington","NA","35","-1.5262","54.89902","-1.5262","54.89902","-1.5262","54.89902",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024",6025,1,6025,0,6025,13,"26","18-30","Male","bachelor's","75000","black","Washington","NA","54.89902","-1.5262","26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,3,4,2,3,3,1,3,4,1,4,4,3,2,3,3,2,4,2,3,1,3,3,3,4,2,3,3,4,4,2,2,2,3,3,"R_3ir241nBU3i7LwL Survey 13","R_3ir241nBU3i7LwL",47,"2","4","NA","NA","NA","NA","NA","NA","NA","NA","2020-11-10 16:10:48","2020-11-10 16:22:35","IP Address","97.98.112.70","707","1","2020-11-10 16:22:36","EN","I agree.","NA","NA","1","english","NA","NA","NA","Redmond","Washington","King","Redmond","Washington","26","NA","NA","-122.13158","47.67858","-122.13158","47.67858",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",6026,1,6026,1,6026,13,"43","41-50","Male","bachelor's","50000","white","Floral Park","New York","40.72364","-73.70576","43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"R_0cCh5fK2hMaIV4l Survey 13","R_0cCh5fK2hMaIV4l",7,"0","0","NA","NA","NA","NA","NA","NA","NA","NA","2020-11-10 14:44:25","2020-11-10 14:52:24","IP Address","45.87.241.53","478","0","2020-11-17 14:52:35","EN","I agree.","NA","NA","1","english","Floral Park","New York","Nassau","Floral Park","New York","Nassau","Floral Park","New York","43","-73.70576","40.72364","-73.70576","40.72364","-73.70576","40.72364",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Floral Park","New York","36","059","36059","1368213","4748.6","1339532","4649.1","977577","149049","3185","102266","336","195355","75211","31908","647978","691554","73888","83405","93607","94070","79376","142556","177632","217985","172332","98307","72317","34057","41.1","39.4","42.7","448528","2.94","32978","57314","129529","139514","8153","25896","340523","3.38","468346","19818","358300","90228","32","28","177","85381","288.13","0.0754531194185919","1.19377122609136","63217","63217","New York--Newark, NY--NJ--CT","New York--Newark, NY--NJ--CT Urbanized Area","75","G3500","U","S","8935006521","534042900","+40.7183569","-073.9702209"
"1026",6027,1,6027,1,6027,13,"31","31-40","Female","bachelor's","62500","white","Mineola","New York","40.74915","-73.64122","27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,1,3,3,1,1,5,4,1,4,4,4,1,4,1,1,4,1,4,4,4,1,5,2,1,4,4,2,2,1,1,1,5,5,5,5,5,"R_25o4rSbPOEuUvo5 Survey 13","R_25o4rSbPOEuUvo5",47,"5","2","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 10:32:59","2021-03-22 10:39:29","IP Address","37.221.115.55","390","1","2021-03-22 10:39:30","EN","I agree.","NA","NA","1","english","Mineola","New York","Nassau","NA","NA","NA","Mineola","New York","27","-73.64122","40.74915","NA","NA","-73.64122","40.74915",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Mineola","New York","36","059","36059","1368213","4748.6","1339532","4649.1","977577","149049","3185","102266","336","195355","75211","31908","647978","691554","73888","83405","93607","94070","79376","142556","177632","217985","172332","98307","72317","34057","41.1","39.4","42.7","448528","2.94","32978","57314","129529","139514","8153","25896","340523","3.38","468346","19818","358300","90228","32","28","177","85381","288.13","0.0754531194185919","1.19377122609136","63217","63217","New York--Newark, NY--NJ--CT","New York--Newark, NY--NJ--CT Urbanized Area","75","G3500","U","S","8935006521","534042900","+40.7183569","-073.9702209"
"1027",6028,1,6028,1,6028,13,"45","41-50","Male","bachelor's","50000","white","Washington","District of Columbia","38.89037","-77.03196","45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,3,3,4,4,4,3,4,5,4,4,4,4,4,4,4,3,4,5,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,"R_CdC4xdVARjRnYNH Survey 13","R_CdC4xdVARjRnYNH",47,"4","5","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 10:32:31","2021-03-22 10:41:27","IP Address","174.23.131.54","536","1","2021-03-22 10:41:28","EN","I agree.","NA","NA","1","english","Washington","District of Columbia","District of Columbia","Washington","District of Columbia","District of Columbia","Washington","District of Columbia","45","-77.03196","38.89037","-77.03196","38.89037","-77.03196","38.89037",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Washington","District of Columbia","11","001","11001","688642","11073.2","601723","9675.6","231471","305125","2079","21056","302","54749","24374","17316","284222","317501","32613","26147","25041","39919","64110","124745","80659","75703","63977","36969","21525","10315","33.9","33.7","34.1","266707","2.11","51964","65467","22896","35763","4598","26964","112715","3.01","296719","30012","112055","154652","NA","NA","NA","NA","62.19","0.0177698293310997","0.632462297787858","92242","92242","Washington, DC--VA--MD","Washington, DC--VA--MD Urbanized Area","75","G3500","U","S","3424501679","69322336","+38.8973945","-077.1897402"
"1028",6029,1,6029,0,6029,13,"34","31-40","Male","some college","37500","white","Peck","Michigan","43.25866","-82.81537","34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5,2,2,3,3,3,2,1,3,3,4,2,3,3,2,3,1,5,3,5,1,4,3,1,3,3,2,1,2,1,2,4,5,3,5,5,"R_WBZD4KpzfPjT5gB Survey 13","R_WBZD4KpzfPjT5gB",47,"3","2","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-25 02:38:26","2021-03-25 02:48:00","IP Address","166.216.159.101","574","1","2021-03-25 02:48:03","EN","I agree.","NA","NA","1","english","Detroit","Michigan","Wayne","Detroit","Michigan","Wayne","Peck","Michigan","34","-83.048","42.33168","-83.048","42.33168","-82.81537","43.25866",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Peck","Michigan","26","151","26151","42260","43.8","43114","44.7","41649","150","195","144","7","1439","455","514","21315","21799","2513","2749","2944","3008","2169","4290","5121","6827","5914","4133","2478","968","42.8","41.9","43.6","17132","2.48","2094","2432","3499","5973","443","1061","11885","2.97","22725","5593","13739","3393","1315","332","400979","271994","963.82","0.27548244838389","2.17537019839966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
